iter	RMSE
429	0.04662035915
430	0.04660920596
431	0.0466008274
432	0.04658472025
433	0.04655940136
434	0.0465526605
435	0.04654436417
436	0.04653628904
437	0.04652835974
438	0.04651918946
439	0.0465115806
440	0.04649594166
441	0.04649019865
442	0.04648194471
443	0.04646978184
444	0.04645842183
445	0.04645606123
446	0.04644898668
447	0.04643751852
448	0.04640274344
449	0.04639526815
450	0.04638419004
451	0.04637326859
452	0.04635966079
453	0.04635485961
454	0.04632260134
455	0.04631755969
456	0.04630691218
457	0.04629583973
458	0.04628866029
459	0.04628136073
460	0.04627053959
461	0.04625593702
462	0.0462481095
463	0.04624034993
464	0.0462299268
465	0.04622294406
466	0.04619599235
467	0.04618564289
468	0.04617491906
469	0.04615383539
470	0.04614297249
471	0.0461362464
472	0.04611922528
473	0.04609746516
474	0.04608311936
475	0.04607244315
476	0.04606212284
477	0.04603520389
478	0.04602023242
479	0.04600993628
480	0.04598577056
481	0.04597779973
482	0.04596747539
483	0.04595604889
484	0.04594656163
485	0.04593214044
486	0.04592668875
487	0.04591265037
488	0.04590297776
489	0.04589670359
490	0.04588333841
491	0.04586064454
492	0.04585308054
493	0.04584571972
494	0.04583203805
495	0.04582412828
496	0.04581080587
497	0.04580198251
498	0.04579090026
499	0.04577791883
