timestamp,wind_speed,temperature,power_pred,turbine_id,forecast_made_on
2026-02-02 06:00:00,22.3,6.0,0.8892962823240239,T2,2026-01-31
2026-02-02 07:00:00,23.6,6.9,0.907616856143228,T2,2026-01-31
2026-02-02 08:00:00,24.3,7.6,0.9054076834303011,T2,2026-01-31
2026-02-02 09:00:00,23.2,7.9,0.9057946203374352,T2,2026-01-31
2026-02-02 10:00:00,18.7,7.1,0.8886322392333121,T2,2026-01-31
2026-02-02 11:00:00,14.0,5.3,0.895583030630914,T2,2026-01-31
2026-02-02 12:00:00,0.5,2.0,0.0009626185796332565,T2,2026-01-31
2026-02-02 13:00:00,3.8,0.6,0.019551696892558312,T2,2026-01-31
2026-02-02 14:00:00,4.3,0.2,0.03586613007692374,T2,2026-01-31
2026-02-02 15:00:00,8.3,0.8,0.49591218051272956,T2,2026-01-31
2026-02-02 16:00:00,7.9,0.7,0.42447186609498644,T2,2026-01-31
2026-02-02 17:00:00,6.5,-0.1,0.2364283482139594,T2,2026-01-31
2026-02-02 18:00:00,7.3,-0.2,0.35125818822149646,T2,2026-01-31
2026-02-02 19:00:00,8.6,-1.2,0.5703915447914902,T2,2026-01-31
2026-02-02 20:00:00,9.5,-1.3,0.7272225308777673,T2,2026-01-31
2026-02-02 21:00:00,11.3,-1.7,0.959322215813843,T2,2026-01-31
2026-02-02 22:00:00,12.1,-1.6,0.9772866827205716,T2,2026-01-31
2026-02-02 23:00:00,12.4,-1.7,0.9744695385973859,T2,2026-01-31
2026-02-01 00:00:00,1.0,-3.2,0.009508259307539846,T1,2026-02-01
2026-02-01 01:00:00,2.0,-3.6,0.011202963235838803,T1,2026-02-01
2026-02-01 02:00:00,4.7,-3.8,0.05192014572641951,T1,2026-02-01
2026-02-01 03:00:00,8.2,-2.0,0.5383480006952188,T1,2026-02-01
2026-02-01 04:00:00,10.0,0.1,0.8594188798133808,T1,2026-02-01
2026-02-01 05:00:00,9.5,1.9,0.7736629268623494,T1,2026-02-01
2026-02-01 06:00:00,8.8,3.5,0.6722453606290153,T1,2026-02-01
2026-02-01 07:00:00,11.7,5.5,0.9856542533285272,T1,2026-02-01
2026-02-01 08:00:00,13.0,6.3,0.995557627842477,T1,2026-02-01
2026-02-01 09:00:00,12.9,6.3,0.995352020914317,T1,2026-02-01
2026-02-01 10:00:00,12.0,5.6,0.9876627577025832,T1,2026-02-01
2026-02-01 11:00:00,9.6,3.6,0.7811437657986537,T1,2026-02-01
2026-02-01 12:00:00,7.1,0.9,0.35994114164958485,T1,2026-02-01
2026-02-01 13:00:00,6.8,0.9,0.31290169799271245,T1,2026-02-01
2026-02-01 14:00:00,8.1,0.9,0.5359757721284713,T1,2026-02-01
2026-02-01 15:00:00,8.0,0.5,0.5195218885121238,T1,2026-02-01
2026-02-01 16:00:00,7.7,0.3,0.467435883762906,T1,2026-02-01
2026-02-01 17:00:00,7.8,-0.5,0.48472534907653986,T1,2026-02-01
2026-02-01 18:00:00,8.1,-0.1,0.5353150329373848,T1,2026-02-01
2026-02-01 19:00:00,8.5,-0.5,0.6226452678486041,T1,2026-02-01
2026-02-01 20:00:00,9.4,-1.0,0.749717160394352,T1,2026-02-01
2026-02-01 21:00:00,8.4,-1.5,0.5900441659413632,T1,2026-02-01
2026-02-01 22:00:00,9.9,-1.7,0.8184840458196538,T1,2026-02-01
2026-02-01 23:00:00,11.2,-1.9,0.9728299072328846,T1,2026-02-01
2026-02-02 00:00:00,11.7,-2.0,0.9817708584741025,T1,2026-02-01
2026-02-02 01:00:00,10.8,-2.7,0.9395993636532121,T1,2026-02-01
2026-02-02 02:00:00,10.6,-3.1,0.9123389736526414,T1,2026-02-01
2026-02-02 03:00:00,13.9,-1.8,0.993516887040125,T1,2026-02-01
2026-02-02 04:00:00,15.3,1.6,0.9949893260711479,T1,2026-02-01
2026-02-02 05:00:00,17.8,4.2,0.9938353864192331,T1,2026-02-01
2026-02-02 06:00:00,22.3,6.0,0.9963907751838929,T1,2026-02-01
2026-02-02 07:00:00,23.6,6.9,0.9985611469717292,T1,2026-02-01
2026-02-02 08:00:00,24.3,7.6,1.0016156974964212,T1,2026-02-01
2026-02-02 09:00:00,23.2,7.9,1.0017967273875414,T1,2026-02-01
2026-02-02 10:00:00,18.7,7.1,1.0019980455405118,T1,2026-02-01
2026-02-02 11:00:00,14.0,5.3,0.9910063749616068,T1,2026-02-01
2026-02-02 12:00:00,0.5,2.0,0.004259527616564174,T1,2026-02-01
2026-02-02 13:00:00,3.8,0.6,0.031070604588913364,T1,2026-02-01
2026-02-02 14:00:00,4.3,0.2,0.053015668993927956,T1,2026-02-01
2026-02-02 15:00:00,8.3,0.8,0.5802942917500857,T1,2026-02-01
2026-02-02 16:00:00,7.9,0.7,0.5064736411056212,T1,2026-02-01
2026-02-02 17:00:00,6.5,-0.1,0.26084015936236604,T1,2026-02-01
2026-02-02 18:00:00,7.3,-0.2,0.4094997085982284,T1,2026-02-01
2026-02-02 19:00:00,8.6,-1.2,0.6376698780243412,T1,2026-02-01
2026-02-02 20:00:00,9.5,-1.3,0.7742117523484416,T1,2026-02-01
2026-02-02 21:00:00,11.3,-1.7,0.9792341877257247,T1,2026-02-01
2026-02-02 22:00:00,12.1,-1.6,0.9895742659265103,T1,2026-02-01
2026-02-02 23:00:00,12.4,-1.7,0.9878566613050677,T1,2026-02-01
2026-02-03 00:00:00,14.5,-1.4,1.0004713175652853,T1,2026-02-01
2026-02-03 01:00:00,10.6,-1.9,0.916239392377745,T1,2026-02-01
2026-02-03 02:00:00,6.3,-2.9,0.22664570726004846,T1,2026-02-01
2026-02-03 03:00:00,2.1,-1.3,0.013043106595008624,T1,2026-02-01
2026-02-03 04:00:00,3.4,2.2,0.030673326738064943,T1,2026-02-01
2026-02-03 05:00:00,2.5,4.9,0.016220703629779898,T1,2026-02-01
2026-02-03 06:00:00,7.3,6.1,0.43076621935608095,T1,2026-02-01
2026-02-03 07:00:00,9.4,7.4,0.7478811409662981,T1,2026-02-01
2026-02-03 08:00:00,10.5,8.4,0.9019327447465949,T1,2026-02-01
2026-02-03 09:00:00,9.2,8.6,0.7233593208712623,T1,2026-02-01
2026-02-03 10:00:00,5.8,7.2,0.17161715309549097,T1,2026-02-01
2026-02-03 11:00:00,6.0,4.9,0.2063153962747491,T1,2026-02-01
2026-02-03 12:00:00,6.6,2.2,0.2829209258796626,T1,2026-02-01
2026-02-03 13:00:00,7.9,1.1,0.5082265335641439,T1,2026-02-01
2026-02-03 14:00:00,7.4,2.8,0.42912207158414556,T1,2026-02-01
2026-02-03 15:00:00,8.1,1.9,0.544106970719177,T1,2026-02-01
2026-02-03 16:00:00,14.0,2.1,0.9958508131117408,T1,2026-02-01
2026-02-03 17:00:00,14.7,2.8,0.985667802754648,T1,2026-02-01
2026-02-03 18:00:00,7.4,2.7,0.4312695979762984,T1,2026-02-01
2026-02-03 19:00:00,7.7,2.7,0.4870661850555594,T1,2026-02-01
2026-02-03 20:00:00,11.1,3.0,0.9780938605011732,T1,2026-02-01
2026-02-03 21:00:00,9.2,2.7,0.7314469488150657,T1,2026-02-01
2026-02-03 22:00:00,5.7,2.1,0.1647220282688711,T1,2026-02-01
2026-02-03 23:00:00,7.5,2.0,0.45085875058293,T1,2026-02-01
2026-02-01 00:00:00,1.0,-3.2,0.00843304021254071,T2,2026-02-01
2026-02-01 01:00:00,2.0,-3.6,0.01092331330195273,T2,2026-02-01
2026-02-01 02:00:00,4.7,-3.8,0.05639805106717838,T2,2026-02-01
2026-02-01 03:00:00,8.2,-2.0,0.49380116368178206,T2,2026-02-01
2026-02-01 04:00:00,10.0,0.1,0.8174971143148412,T2,2026-02-01
2026-02-01 05:00:00,9.5,1.9,0.7397847857617911,T2,2026-02-01
2026-02-01 06:00:00,8.8,3.5,0.6324269847550154,T2,2026-02-01
2026-02-01 07:00:00,11.7,5.5,0.9714572158840689,T2,2026-02-01
2026-02-01 08:00:00,13.0,6.3,0.9840052842868356,T2,2026-02-01
2026-02-01 09:00:00,12.9,6.3,0.9819080463514358,T2,2026-02-01
2026-02-01 10:00:00,12.0,5.6,0.9755064466652291,T2,2026-02-01
2026-02-01 11:00:00,9.6,3.6,0.7296265040513077,T2,2026-02-01
2026-02-01 12:00:00,7.1,0.9,0.3282009541393913,T2,2026-02-01
2026-02-01 13:00:00,6.8,0.9,0.2735491369451399,T2,2026-02-01
2026-02-01 14:00:00,8.1,0.9,0.487430425844009,T2,2026-02-01
2026-02-01 15:00:00,8.0,0.5,0.4838540893964881,T2,2026-02-01
2026-02-01 16:00:00,7.7,0.3,0.42615674638117107,T2,2026-02-01
2026-02-01 17:00:00,7.8,-0.5,0.44208368461689784,T2,2026-02-01
2026-02-01 18:00:00,8.1,-0.1,0.4966318444270273,T2,2026-02-01
2026-02-01 19:00:00,8.5,-0.5,0.570970951019049,T2,2026-02-01
2026-02-01 20:00:00,9.4,-1.0,0.6798904114947066,T2,2026-02-01
2026-02-01 21:00:00,8.4,-1.5,0.5402922634853201,T2,2026-02-01
2026-02-01 22:00:00,9.9,-1.7,0.7696981471901254,T2,2026-02-01
2026-02-01 23:00:00,11.2,-1.9,0.9323406497304441,T2,2026-02-01
2026-02-02 00:00:00,11.7,-2.0,0.9320714112900992,T2,2026-02-01
2026-02-02 01:00:00,10.8,-2.7,0.8664207135020007,T2,2026-02-01
2026-02-02 02:00:00,10.6,-3.1,0.875374174178135,T2,2026-02-01
2026-02-02 03:00:00,13.9,-1.8,0.9472710449064509,T2,2026-02-01
2026-02-02 04:00:00,15.3,1.6,0.9041448601640971,T2,2026-02-01
2026-02-02 05:00:00,17.8,4.2,0.89737133419747,T2,2026-02-01
2026-02-02 06:00:00,22.3,6.0,0.8892962823240239,T2,2026-02-01
2026-02-02 07:00:00,23.6,6.9,0.907616856143228,T2,2026-02-01
2026-02-02 08:00:00,24.3,7.6,0.9054076834303011,T2,2026-02-01
2026-02-02 09:00:00,23.2,7.9,0.9057946203374352,T2,2026-02-01
2026-02-02 10:00:00,18.7,7.1,0.8886322392333121,T2,2026-02-01
2026-02-02 11:00:00,14.0,5.3,0.895583030630914,T2,2026-02-01
2026-02-02 12:00:00,0.5,2.0,0.0009626185796332565,T2,2026-02-01
2026-02-02 13:00:00,3.8,0.6,0.019551696892558312,T2,2026-02-01
2026-02-02 14:00:00,4.3,0.2,0.03586613007692374,T2,2026-02-01
2026-02-02 15:00:00,8.3,0.8,0.49591218051272956,T2,2026-02-01
2026-02-02 16:00:00,7.9,0.7,0.42447186609498644,T2,2026-02-01
2026-02-02 17:00:00,6.5,-0.1,0.2364283482139594,T2,2026-02-01
2026-02-02 18:00:00,7.3,-0.2,0.35125818822149646,T2,2026-02-01
2026-02-02 19:00:00,8.6,-1.2,0.5703915447914902,T2,2026-02-01
2026-02-02 20:00:00,9.5,-1.3,0.7272225308777673,T2,2026-02-01
2026-02-02 21:00:00,11.3,-1.7,0.959322215813843,T2,2026-02-01
2026-02-02 22:00:00,12.1,-1.6,0.9772866827205716,T2,2026-02-01
2026-02-02 23:00:00,12.4,-1.7,0.9744695385973859,T2,2026-02-01
2026-02-03 00:00:00,14.5,-1.4,0.9639879782623806,T2,2026-02-01
2026-02-03 01:00:00,10.6,-1.9,0.9126792061151064,T2,2026-02-01
2026-02-03 02:00:00,6.3,-2.9,0.2207613488245607,T2,2026-02-01
2026-02-03 03:00:00,2.1,-1.3,0.014576305362769604,T2,2026-02-01
2026-02-03 04:00:00,3.4,2.2,0.026592872818309687,T2,2026-02-01
2026-02-03 05:00:00,2.5,4.9,0.014822248679999983,T2,2026-02-01
2026-02-03 06:00:00,7.3,6.1,0.3958677665290801,T2,2026-02-01
2026-02-03 07:00:00,9.4,7.4,0.7294621144843947,T2,2026-02-01
2026-02-03 08:00:00,10.5,8.4,0.8722691640126091,T2,2026-02-01
2026-02-03 09:00:00,9.2,8.6,0.6890050950451649,T2,2026-02-01
2026-02-03 10:00:00,5.8,7.2,0.17645472529034031,T2,2026-02-01
2026-02-03 11:00:00,6.0,4.9,0.1822065384499883,T2,2026-02-01
2026-02-03 12:00:00,6.6,2.2,0.2566665082580949,T2,2026-02-01
2026-02-03 13:00:00,7.9,1.1,0.4608520655424174,T2,2026-02-01
2026-02-03 14:00:00,7.4,2.8,0.3844282950896673,T2,2026-02-01
2026-02-03 15:00:00,8.1,1.9,0.4934344091204193,T2,2026-02-01
2026-02-03 16:00:00,14.0,2.1,0.9663622563791995,T2,2026-02-01
2026-02-03 17:00:00,14.7,2.8,0.9437238071033072,T2,2026-02-01
2026-02-03 18:00:00,7.4,2.7,0.39866856193013256,T2,2026-02-01
2026-02-03 19:00:00,7.7,2.7,0.44614274655749087,T2,2026-02-01
2026-02-03 20:00:00,11.1,3.0,0.9663138138275685,T2,2026-02-01
2026-02-03 21:00:00,9.2,2.7,0.6994568499056901,T2,2026-02-01
2026-02-03 22:00:00,5.7,2.1,0.156722004643821,T2,2026-02-01
2026-02-03 23:00:00,7.5,2.0,0.4210573018616499,T2,2026-02-01
2026-02-02 00:00:00,11.7,-2.0,0.9817708584741025,T1,2026-02-02
2026-02-02 01:00:00,10.8,-2.7,0.9395993636532121,T1,2026-02-02
2026-02-02 02:00:00,10.6,-3.1,0.9123389736526414,T1,2026-02-02
2026-02-02 03:00:00,13.9,-1.8,0.993516887040125,T1,2026-02-02
2026-02-02 04:00:00,15.3,1.6,0.9949893260711479,T1,2026-02-02
2026-02-02 05:00:00,17.8,4.2,0.9938353864192331,T1,2026-02-02
2026-02-02 06:00:00,22.3,6.0,0.9963907751838929,T1,2026-02-02
2026-02-02 07:00:00,23.6,6.9,0.9985611469717292,T1,2026-02-02
2026-02-02 08:00:00,24.3,7.6,1.0016156974964212,T1,2026-02-02
2026-02-02 09:00:00,23.2,7.9,1.0017967273875414,T1,2026-02-02
2026-02-02 10:00:00,18.7,7.1,1.0019980455405118,T1,2026-02-02
2026-02-02 11:00:00,14.0,5.3,0.9910063749616068,T1,2026-02-02
2026-02-02 12:00:00,0.5,2.0,0.004259527616564174,T1,2026-02-02
2026-02-02 13:00:00,3.8,0.6,0.031070604588913364,T1,2026-02-02
2026-02-02 14:00:00,4.3,0.2,0.053015668993927956,T1,2026-02-02
2026-02-02 15:00:00,8.3,0.8,0.5802942917500857,T1,2026-02-02
2026-02-02 16:00:00,7.9,0.7,0.5064736411056212,T1,2026-02-02
2026-02-02 17:00:00,6.5,-0.1,0.26084015936236604,T1,2026-02-02
2026-02-02 18:00:00,7.3,-0.2,0.4094997085982284,T1,2026-02-02
2026-02-02 19:00:00,8.6,-1.2,0.6376698780243412,T1,2026-02-02
2026-02-02 20:00:00,9.5,-1.3,0.7742117523484416,T1,2026-02-02
2026-02-02 21:00:00,11.3,-1.7,0.9792341877257247,T1,2026-02-02
2026-02-02 22:00:00,12.1,-1.6,0.9895742659265103,T1,2026-02-02
2026-02-02 23:00:00,12.4,-1.7,0.9878566613050677,T1,2026-02-02
2026-02-03 00:00:00,14.5,-1.4,1.0004713175652853,T1,2026-02-02
2026-02-03 01:00:00,10.6,-1.9,0.916239392377745,T1,2026-02-02
2026-02-03 02:00:00,6.3,-2.9,0.22664570726004846,T1,2026-02-02
2026-02-03 03:00:00,2.1,-1.3,0.013043106595008624,T1,2026-02-02
2026-02-03 04:00:00,3.4,2.2,0.030673326738064943,T1,2026-02-02
2026-02-03 05:00:00,2.5,4.9,0.016220703629779898,T1,2026-02-02
2026-02-03 06:00:00,7.3,6.1,0.43076621935608095,T1,2026-02-02
2026-02-03 07:00:00,9.4,7.4,0.7478811409662981,T1,2026-02-02
2026-02-03 08:00:00,10.5,8.4,0.9019327447465949,T1,2026-02-02
2026-02-03 09:00:00,9.2,8.6,0.7233593208712623,T1,2026-02-02
2026-02-03 10:00:00,5.8,7.2,0.17161715309549097,T1,2026-02-02
2026-02-03 11:00:00,6.0,4.9,0.2063153962747491,T1,2026-02-02
2026-02-03 12:00:00,6.6,2.2,0.2829209258796626,T1,2026-02-02
2026-02-03 13:00:00,7.9,1.1,0.5082265335641439,T1,2026-02-02
2026-02-03 14:00:00,7.4,2.8,0.42912207158414556,T1,2026-02-02
2026-02-03 15:00:00,8.1,1.9,0.544106970719177,T1,2026-02-02
2026-02-03 16:00:00,14.0,2.1,0.9958508131117408,T1,2026-02-02
2026-02-03 17:00:00,14.7,2.8,0.985667802754648,T1,2026-02-02
2026-02-03 18:00:00,7.4,2.7,0.4312695979762984,T1,2026-02-02
2026-02-03 19:00:00,7.7,2.7,0.4870661850555594,T1,2026-02-02
2026-02-03 20:00:00,11.1,3.0,0.9780938605011732,T1,2026-02-02
2026-02-03 21:00:00,9.2,2.7,0.7314469488150657,T1,2026-02-02
2026-02-03 22:00:00,5.7,2.1,0.1647220282688711,T1,2026-02-02
2026-02-03 23:00:00,7.5,2.0,0.45085875058293,T1,2026-02-02
2026-02-04 00:00:00,10.2,2.5,0.8781415012437176,T1,2026-02-02
2026-02-04 01:00:00,10.0,2.3,0.8627846479540624,T1,2026-02-02
2026-02-04 02:00:00,10.5,2.5,0.9090144263921246,T1,2026-02-02
2026-02-04 03:00:00,10.6,2.8,0.9171270694231953,T1,2026-02-02
2026-02-04 04:00:00,10.9,2.9,0.9473787318827889,T1,2026-02-02
2026-02-04 05:00:00,13.5,3.8,0.9891835353619346,T1,2026-02-02
2026-02-04 06:00:00,14.5,5.6,1.001366296010131,T1,2026-02-02
2026-02-04 07:00:00,12.2,7.0,0.9801285924284464,T1,2026-02-02
2026-02-04 08:00:00,11.3,8.1,0.9701526358369442,T1,2026-02-02
